"id","username","profileURL","rating","title","review_url","asin","content","date","format_strip","verified","helpful","videoURL","video_cover_url","imgs","normalImgs"
"RDP8304E18ZGZ","Giovany Diaz Salcedo","https://www.amazon.com/gp/profile/amzn1.account.AG574CPBBS7WXAPARATHIJPCVMKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/RDP8304E18ZGZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07DKZWC87","B07DKZWC87","Lo máximo en gorras... Columbia 100%","Reviewed in the United States on April 12, 2023","Size: One Size<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Color: Cypress, Cool Green","Verified Purchase","One person found this helpful","","","[]","[]"
"R1TVRISQQD6N3R","Linda kurman","https://www.amazon.com/gp/profile/amzn1.account.AGN42IZC3QFJSFGHCHSPMV6WCEIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R1TVRISQQD6N3R/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07DKZWC87","B07DKZWC87","Gave it to my son.  He loved it. Fits well too","Reviewed in the United States on February 23, 2023","Size: One Size<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Color: Cool Grey/White/Vivid Blue","Verified Purchase","","","","[]","[]"
"R189KR1SDRP2VR","Lexie Mccutcheon<span class=""a-icon a-profile-verified-badge""><span class=""a-profile-verified-text""></span></span>","https://www.amazon.com/gp/profile/amzn1.account.AENMURJUA3FAU3KR52LC66LDQFJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R189KR1SDRP2VR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07DKZWC87","B07DKZWC87","Super cute and irs my go to hat !","Reviewed in the United States on March 7, 2023","Size: One Size<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Color: Titanium/White","Verified Purchase","","","","[]","[]"
"R1C82QMY6B6KJS","L. Szklarski","https://www.amazon.com/gp/profile/amzn1.account.AFHCBCLSSBU4XMLYPQPFI6T7NTXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R1C82QMY6B6KJS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07DKZWC87","B07DKZWC87","My son loved this hat that I gave him for Christmas. Came fast and in perfect condition.","Reviewed in the United States on December 27, 2022","Size: One Size<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Color: Grill Heather/Black/Fish Flag","Verified Purchase","","","","[]","[]"
"R6K6H2JA3VX7A","GABRA STEWART","https://www.amazon.com/gp/profile/amzn1.account.AG4OEJ6TMLAMBLGRSIMRWWFAZOJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R6K6H2JA3VX7A/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07DKZWC87","B07DKZWC87","This is really nice quality and comfortable. Arrived quickly.","Reviewed in the United States on February 8, 2023","Size: One Size<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Color: Grill Heather/Black/Fish Flag","Verified Purchase","","","","[]","[]"
"R1UZUMTUUKI4NY","Joshua T Belford","https://www.amazon.com/gp/profile/amzn1.account.AE7F6W44PQXPUG2WNEBLWWD424JA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","3","","https://www.amazon.com/gp/customer-reviews/R1UZUMTUUKI4NY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07DKZWC87","B07DKZWC87","I have a pretty big head, and this hat was JUST too small by about an inch or two. The quality of the material and design are great and the fit is close but the cap part just is not deep enough, regardless of how I adjust the snap backs. The similar model of this have that I’ve bought in the past were flex fit. They would fully fit on my head much better. I do, however like the SnapBack design better. I bought another Columbia snap back similar to this but fishing flag, so we'll see if that one is too small as well. Keep the snap back design bit maybe make a bigger size.","Reviewed in the United States on March 6, 2021","Size: One Size<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Color: Grill Heather/Black/Fish Flag","Verified Purchase","29 people found this helpful","","","[]","[]"
"R1A3YZPYZI90NG","Brittney","https://www.amazon.com/gp/profile/amzn1.account.AF36BPYLDUIXQHQQGQDOZBCDJYVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R1A3YZPYZI90NG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07DKZWC87","B07DKZWC87","Bought this for my guy as a present he hasn’t taken it off since","Reviewed in the United States on November 20, 2022","Size: One Size<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Color: Cool Grey/White/Us Fish Flag","Verified Purchase","","","","[]","[]"
"R3V4Y5JICAMKG","nevaeh aryia","https://www.amazon.com/gp/profile/amzn1.account.AEMGZGITGR3Y773PF2SHKSC2ZQVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R3V4Y5JICAMKG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07DKZWC87","B07DKZWC87","great material definitely great gift for any male in the family","Reviewed in the United States on December 21, 2022","Size: One Size<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Color: Titanium/White","Verified Purchase","","","","[]","[]"
"RAKIY567V33RX","BWard","https://www.amazon.com/gp/profile/amzn1.account.AEZJ2G7YFDTADS7AW4W76U3LZPLA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/RAKIY567V33RX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07DKZWC87","B07DKZWC87","I have this hat to my hubs for his birthday. He loves it! We are a very patriotic family and love most things with an American Flag on it. It was a great purchase.","Reviewed in the United States on January 24, 2022","Size: One Size<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Color: Titanium/White","Verified Purchase","","","","[]","[]"
"R6X2Q79GMG32S","Cindy Robinson","https://www.amazon.com/gp/profile/amzn1.account.AGXKATQHFGDXV3WOTUU75GJA3XEQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R6X2Q79GMG32S/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07DKZWC87","B07DKZWC87","Bought for my son and he loved it!","Reviewed in the United States on January 9, 2023","Size: One Size<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Color: Titanium/White","Verified Purchase","","","","[]","[]"
"R331Q3T7O0QTLN","Tarin G","https://www.amazon.com/gp/profile/amzn1.account.AEPQGTGYNMFMRLRZO5R33QNS4CPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R331Q3T7O0QTLN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07DKZWC87","B07DKZWC87","My fiancé absolutely loves this! I got it for him for his birthday and he says it’s his favorite now. It’s exactly what it looks like. The fit is good, the color is exact. It’s a really cool hat.","Reviewed in the United States on September 15, 2021","Size: One Size<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Color: Titanium/White","Verified Purchase","","","","[]","[]"
"RPX8VEJ25ZO7G","Jennifer ","https://www.amazon.com/gp/profile/amzn1.account.AEBYIZIHCMVSB43UG6VRH4YWQ7QQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/RPX8VEJ25ZO7G/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07DKZWC87","B07DKZWC87","So many compliments, great hat!<br>Highly recommend!","Reviewed in the United States on December 20, 2022","Size: One Size<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Color: Grill Heather/Black/Fish Flag","Verified Purchase","","","","[]","[]"
"R2L8BZX4LVKX91","Luis Redondo","https://www.amazon.com/gp/profile/amzn1.account.AFGDXDVDIBTPT4NSHQ6ZCLRTRXAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R2L8BZX4LVKX91/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07DKZWC87","B07DKZWC87","I like so much this hat. Perfect fit and comfort. It was delivered before I expected. Packaging was very good. No damage or bend it.","Reviewed in the United States on January 11, 2022","Size: One Size<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Color: Cool Grey/White/Us Fish Flag","Verified Purchase","","","","[]","[]"
"R3TFT0YYMUIPZG","spicytuna","https://www.amazon.com/gp/profile/amzn1.account.AH3VAOIAW42A4XLKUQ4XNMYHFZWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","4","","https://www.amazon.com/gp/customer-reviews/R3TFT0YYMUIPZG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07DKZWC87","B07DKZWC87","good for fishing love it","Reviewed in the United States on April 7, 2022","Size: One Size<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Color: Red Spark, White, Carbon","Verified Purchase","","","","[]","[]"
"R3TVCM5KK73HX3","Wilmer Moreta","https://www.amazon.com/gp/profile/amzn1.account.AH42QB25LLDESTDIAZ7ECRQZGHZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R3TVCM5KK73HX3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07DKZWC87","B07DKZWC87","Muy bueno, me gustó","Reviewed in the United States on November 24, 2022","Size: One Size<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Color: Cool Grey/White/Vivid Blue","Verified Purchase","One person found this helpful","","","[""https://m.media-amazon.com/images/I/81Vm7LDD09L._SY88.jpg""]","[""https://m.media-amazon.com/images/I/81Vm7LDD09L.jpg""]"
"R3TRUAX2496CBQ","Daniel Munoz","https://www.amazon.com/gp/profile/amzn1.account.AEN6YGNJMPD4BBGH2SZNLKJQFEQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R3TRUAX2496CBQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07DKZWC87","B07DKZWC87","Very nice hat to work in. The American flag on it is Sewn in and makes it feel very well made. It’s washable durable and patriotic!:)","Reviewed in the United States on October 29, 2021","Size: One Size<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Color: Titanium/White","Verified Purchase","","","","[]","[]"
"RN2U7WQBWGM2L","Eric Coyle","https://www.amazon.com/gp/profile/amzn1.account.AEK6IKU7PPA65X7XGXCUKNW7VY2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8","3","","https://www.amazon.com/gp/customer-reviews/RN2U7WQBWGM2L/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07DKZWC87","B07DKZWC87","Hat will have terrible sweat stains after 1-2 times sweating in it. Have multiple friends that have purchased PFG hats and they all have the same issue.","Reviewed in the United States on September 25, 2022","Size: One Size<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Color: Titanium/White","Verified Purchase","","","","[]","[]"
