"id","username","profileURL","rating","title","review_url","asin","content","date","format_strip","verified","helpful","videoURL","video_cover_url","imgs","normalImgs"
"R2W2GI5M7U89RC","Danny","https://www.amazon.com/gp/profile/amzn1.account.AFXURKZY2TR4Y4OD6SUCRC3C227A/ref=cm_cr_arp_d_gw_btm?ie=UTF8","2","","https://www.amazon.com/gp/customer-reviews/R2W2GI5M7U89RC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08TR5Z9XY","B08TR5Z9XY","I'm giving two stars because it casted alright when it was working, however after it's first initial use the reel kept coming loose so much soon that I ended up losing it while kayaking, however this wasn't the wrist part as it's a telescopic fishing pole that won't even close back up completely. On top of that the string eye came loose and I had to break the dam rod to return it because it refuses to close back up. Pics included","Reviewed in the United States on March 29, 2021","Size: 6.89FT/2.1M","Verified Purchase","7 people found this helpful","","","[""https://images-na.ssl-images-amazon.com/images/I/A17VfeV1khL._SY88.jpg"",""https://images-na.ssl-images-amazon.com/images/I/A1GRmfmoM+L._SY88.jpg"",""https://images-na.ssl-images-amazon.com/images/I/A1XLBkcAWGL._SY88.jpg"",""https://images-na.ssl-images-amazon.com/images/I/A1fl4yNQBzL._SY88.jpg""]","[""https://images-na.ssl-images-amazon.com/images/I/A17VfeV1khL.jpg"",""https://images-na.ssl-images-amazon.com/images/I/A1GRmfmoM+L.jpg"",""https://images-na.ssl-images-amazon.com/images/I/A1XLBkcAWGL.jpg"",""https://images-na.ssl-images-amazon.com/images/I/A1fl4yNQBzL.jpg""]"
"R2JCT8K0MNVVRU","JH","https://www.amazon.com/gp/profile/amzn1.account.AGXUOCJKK7AGQWMPETKTHDVNYSTQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","4","","https://www.amazon.com/gp/customer-reviews/R2JCT8K0MNVVRU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08TR5Z9XY","B08TR5Z9XY","No issues so far!","Reviewed in the United States on May 20, 2021","Size: 6.89FT/2.1M","Verified Purchase","One person found this helpful","","","[]","[]"
"R1IEON5AHSFTRU","SC","https://www.amazon.com/gp/profile/amzn1.account.AGBDK4MD6DLQU2NWOFAI2ASS3F4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","4","","https://www.amazon.com/gp/customer-reviews/R1IEON5AHSFTRU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08TR5Z9XY","B08TR5Z9XY","Awesome quality product.","Reviewed in the United States on May 31, 2021","Size: 6.89FT/2.1M","Verified Purchase","","","","[]","[]"
"R31582ZCVDSU6A","Danie Schoeman","https://www.amazon.com/gp/profile/amzn1.account.AHTKYX7IODG5YVW6W77RTGB3EDRQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R31582ZCVDSU6A/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08TR5Z9XY","B08TR5Z9XY","Have nog tried it, but the quality looks good and it does come in a nice bag","Reviewed in the United States on March 22, 2022","Size: 6.89FT/2.1M","Verified Purchase","","","","[]","[]"
"R3URH4Q2YPKD5L","Isaiah R","https://www.amazon.com/gp/profile/amzn1.account.AEPQPU4UKVPLFYEPRLOMMY2YM3VA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","1","","https://www.amazon.com/gp/customer-reviews/R3URH4Q2YPKD5L/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08TR5Z9XY","B08TR5Z9XY","The worst thing happen to me possible. I just received the pole and opening it it dropped on my wooden floor and broke. So I went and bought another reel and casted for the first time and the first tip on the pole<br>Broke off. I wasted money and time on this just don’t waste your time. If anything they owe me a new one because the one I received was poor.","Reviewed in the United States on April 28, 2023","Size: 7.87FT/2.4M","Verified Purchase","2 people found this helpful","","","[]","[]"
"R3DM4YP9PE9UYZ","juny","https://www.amazon.com/gp/profile/amzn1.account.AH2YDUKI4YNMQ5H7LHSQFQZ5ALPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R3DM4YP9PE9UYZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08TR5Z9XY","B08TR5Z9XY","Items match the description. This kit comes with all the basic fishing supplies and a carrier bag!! I bought it as a gift for my friend who is a beginner. He loves it!","Reviewed in the United States on April 28, 2021","Size: 6.89FT/2.1M","Verified Purchase","2 people found this helpful","","","[]","[]"
"RF1I7DJ4PM1BM","Zachary","https://www.amazon.com/gp/profile/amzn1.account.AEYDJZHRBFHUSAWDZHVVGNL5UTGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/RF1I7DJ4PM1BM/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08TR5Z9XY","B08TR5Z9XY","I really enjoyed this product. I like how portable it is. I have it stowed away in my truck Incase I want to do some fishing on my way home after work.","Reviewed in the United States on May 17, 2021","Size: 6.89FT/2.1M","Verified Purchase","2 people found this helpful","","","[]","[]"
"R9YBZQ02QTE3E","Alexander C.","https://www.amazon.com/gp/profile/amzn1.account.AEQWEG4DJCRC3ADVJXW6ROLYHYOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R9YBZQ02QTE3E/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08TR5Z9XY","B08TR5Z9XY","I liked how it was small, came with everything you need for fishing, and came with its own bag! This budget friendly fishing combo was great for a beginner fisher!","Reviewed in the United States on April 3, 2021","Size: 6.89FT/2.1M","Verified Purchase","2 people found this helpful","","","[]","[]"
"R1GRUZ9LY39SSH","Cecilia S","https://www.amazon.com/gp/profile/amzn1.account.AEQ5W7JAQ2GHQ75NNBBIY3LOX4HA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","1","","https://www.amazon.com/gp/customer-reviews/R1GRUZ9LY39SSH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08TR5Z9XY","B08TR5Z9XY","It broke the first day my son used it","Reviewed in the United States on February 29, 2024","Size: 6.89FT/2.1M","Verified Purchase","One person found this helpful","","","[]","[]"
"R2RFGVQROI7HS9","DarrenFWH","https://www.amazon.com/gp/profile/amzn1.account.AHZR4JHROUG7K2GA5CLFJLBFU3GQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R2RFGVQROI7HS9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08TR5Z9XY","B08TR5Z9XY","The rod is beautiful and the introduction video is easy to follow, the assembly process is easy to learn, looking forward it to have a good performance!","Reviewed in the United States on July 9, 2021","Size: 7.87FT/2.4M","Verified Purchase","","","","[]","[]"
"R2RZJD5O8SZOWG","Robert Belton","https://www.amazon.com/gp/profile/amzn1.account.AFKHHE5GQETXANQX4AFNJ7XI6RXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R2RZJD5O8SZOWG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08TR5Z9XY","B08TR5Z9XY","Great for travel, I'm all set with two sets that fit in back of car. Takes up little space and I can fish almost anywhere.","Reviewed in the United States on June 6, 2021","Size: 6.89FT/2.1M","Verified Purchase","","","","[]","[]"
"R1Y53GQNOLIT3A","Nina Barrios ","https://www.amazon.com/gp/profile/amzn1.account.AE2RVBXOPDGKAFN2PQZT2YT4Q7XA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R1Y53GQNOLIT3A/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08TR5Z9XY","B08TR5Z9XY","I Purchased this for my dad for Father’s Day, and he said it’s the best fishing pole he’s ever had. Thank you!!","Reviewed in the United States on August 23, 2021","Size: 6.89FT/2.1M","Verified Purchase","","","","[]","[]"
"R2ONMRKY83HZC8","Bow","https://www.amazon.com/gp/profile/amzn1.account.AEGXTLP6VTRYFWBRGBMS6UDD4NQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R2ONMRKY83HZC8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08TR5Z9XY","B08TR5Z9XY","I would recommend this fishing rod to novices, it is very simple to learn and it is very convenient to use.","Reviewed in the United States on August 13, 2021","Size: 6.89FT/2.1M","Verified Purchase","","","","[]","[]"
"R3S64QSA8C2PRU","Gizmo","https://www.amazon.com/gp/profile/amzn1.account.AE3ATCKX2EIJDCFFZZSPJRFHMACQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","2","","https://www.amazon.com/gp/customer-reviews/R3S64QSA8C2PRU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08TR5Z9XY","B08TR5Z9XY","Tip comes off and top slider is stuck","Reviewed in the United States on March 8, 2023","Size: 6.89FT/2.1M","Verified Purchase","","","","[]","[]"
"R3VRO895WXQF18","chris rowe","https://www.amazon.com/gp/profile/amzn1.account.AHV5UHEKLPNFSAYRJZSFYGVP3BCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R3VRO895WXQF18/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08TR5Z9XY","B08TR5Z9XY","Easy-to-use, lightweight","Reviewed in the United States on June 19, 2022","Size: 6.89FT/2.1M","Verified Purchase","","","","[""https://m.media-amazon.com/images/I/715rxLmzTxL._SY88.jpg"",""https://m.media-amazon.com/images/I/815YpKbHoFL._SY88.jpg""]","[""https://m.media-amazon.com/images/I/715rxLmzTxL.jpg"",""https://m.media-amazon.com/images/I/815YpKbHoFL.jpg""]"
"R2OKQR0ZL3A929","Joe Dean","https://www.amazon.com/gp/profile/amzn1.account.AHUG3PCRGCOCEAFUBX6V3VLCT2RQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R2OKQR0ZL3A929/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08TR5Z9XY","B08TR5Z9XY","I haven't used it yet but it is exactly what I ordered and came in early.  Beauitful set.","Reviewed in the United States on June 26, 2021","Size: 6.89FT/2.1M","Verified Purchase","","","","[]","[]"
"R52CSL70BK8CL","Rob Madden","https://www.amazon.com/gp/profile/amzn1.account.AEG6GWAIYSODNCDOMTCVHYRSLQTA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R52CSL70BK8CL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08TR5Z9XY","B08TR5Z9XY","After a few minutes figuring out how to get on the reel, my son was off and fishing.  Thanks!","Reviewed in the United States on June 21, 2021","Size: 6.89FT/2.1M","Verified Purchase","","","","[]","[]"
"R16S02JU6ACURE","Mervin K Ebersol","https://www.amazon.com/gp/profile/amzn1.account.AHJ22OLLBWGIP6OHDBICA3CP55HQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R16S02JU6ACURE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08TR5Z9XY","B08TR5Z9XY","I needed something compact for a bike tour.  It comes with a case and accessories.","Reviewed in the United States on August 14, 2021","Size: 6.89FT/2.1M","Verified Purchase","","","","[]","[]"
"R2NC2QR2WEJ43N","Lashondra Abdullahi","https://www.amazon.com/gp/profile/amzn1.account.AHPADXDIZKIVNKVLLFYZZMCP6TAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","2","","https://www.amazon.com/gp/customer-reviews/R2NC2QR2WEJ43N/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08TR5Z9XY","B08TR5Z9XY","I purchased this for my husband as a father day present and it broke in 2 months of using it. Total time he fished in two was about 5 times. So pretty much cheap and can't even hold a small mouth bass. Waste of money!","Reviewed in the United States on August 27, 2021","Size: 6.89FT/2.1M","Verified Purchase","","","","[]","[]"
"R2XOYTQR169D5Z","Guy McDonald","https://www.amazon.com/gp/profile/amzn1.account.AFRVTCXPT2WNULG3ZR34QLONEO2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R2XOYTQR169D5Z/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08TR5Z9XY","B08TR5Z9XY","Great compact fishing pole with enough accessories to get you fishing.<br>Easy to transport and setup.<br>Guy","Reviewed in the United States on June 30, 2021","Size: 6.89FT/2.1M","Verified Purchase","","","","[]","[]"
"RLCHXNPQHVHSY","Joe C","https://www.amazon.com/gp/profile/amzn1.account.AFE6SA2RUOV5KWWMI6E4RAWE7X4A/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/RLCHXNPQHVHSY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08TR5Z9XY","B08TR5Z9XY","Like the way it works","Reviewed in the United States on December 15, 2021","Size: 6.89FT/2.1M","Verified Purchase","","","","[]","[]"
"RXSIFBHFF3W9T","Rosalinda ","https://www.amazon.com/gp/profile/amzn1.account.AGV7OV6LSZ4H3DEZEJI2SV5ENWLQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/RXSIFBHFF3W9T/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08TR5Z9XY","B08TR5Z9XY","Was very easy to assemble! And good variety of beginner lures! My first pole!!!!","Reviewed in the United States on June 29, 2021","Size: 6.89FT/2.1M","Verified Purchase","","","","[""https://images-na.ssl-images-amazon.com/images/I/C1iSbzJqvPS._SY88.jpg""]","[""https://images-na.ssl-images-amazon.com/images/I/C1iSbzJqvPS.jpg""]"
"R116QB352T02PJ","Amazon Customer","https://www.amazon.com/gp/profile/amzn1.account.AFNAZNZMSG7WYIS5D6WIVPO5CSDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R116QB352T02PJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08TR5Z9XY","B08TR5Z9XY","Good buy for your money. Nice thirteen bearing reel with a nice rod.","Reviewed in the United States on May 14, 2021","Size: 6.89FT/2.1M","Verified Purchase","2 people found this helpful","","","[""https://images-na.ssl-images-amazon.com/images/I/A1Z8oSxKSaL._SY88.jpg""]","[""https://images-na.ssl-images-amazon.com/images/I/A1Z8oSxKSaL.jpg""]"
"RZ13LQJH8KUBH","Bradley Seth Kramer","https://www.amazon.com/gp/profile/amzn1.account.AFVR5OEDREQH2PN44XU5WA75JE6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","1","","https://www.amazon.com/gp/customer-reviews/RZ13LQJH8KUBH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08TR5Z9XY","B08TR5Z9XY","This isn’t supposed to happen…. Used this rod less than 10 times and it began to deteriorate rather quickly. The handle began to come loose and then the rod literally snapped in my hands when I landed a fish. I’d give this zero stars if I could. My apologies to the manufacturer, but this product is the north end of a south bound mule.","Reviewed in the United States on July 6, 2021","Size: 6.89FT/2.1M","Verified Purchase","4 people found this helpful","","","[""https://images-na.ssl-images-amazon.com/images/I/B1FBWOQshWS._SY88.jpg""]","[""https://images-na.ssl-images-amazon.com/images/I/B1FBWOQshWS.jpg""]"
"R2IHSV2EGNBS0N","Darrell","https://www.amazon.com/gp/profile/amzn1.account.AHGCDBGKZLA3BXHPOCCC65MC4IIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","2","","https://www.amazon.com/gp/customer-reviews/R2IHSV2EGNBS0N/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08TR5Z9XY","B08TR5Z9XY","I liked it at first but the bolts keep coming lose and slideing down and top it off i was fishing and the top of the rod busted easily","Reviewed in the United States on May 21, 2021","Size: 6.89FT/2.1M","Verified Purchase","","","","[]","[]"
"RZG8OL9OJTZB0","EmDeeDubya","https://www.amazon.com/gp/profile/amzn1.account.AGHUYH3DT7GOUKZCTH6IA3Z4PWGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","1","","https://www.amazon.com/gp/customer-reviews/RZG8OL9OJTZB0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08TR5Z9XY","B08TR5Z9XY","Bought this pole for a last minute fishing trip.  Pole broke within hours of fishing.  Not a sturdy pole.","Reviewed in the United States on August 10, 2023","Size: 6.89FT/2.1M","Verified Purchase","One person found this helpful","","","[]","[]"
"R3SBYZMOTGB57T","Gordon Hollen","https://www.amazon.com/gp/profile/amzn1.account.AEFEHL26GULNOSSLGRS2F4LPMSSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","2","","https://www.amazon.com/gp/customer-reviews/R3SBYZMOTGB57T/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08TR5Z9XY","B08TR5Z9XY","It was good till I got a hard bit then it broke right above the 3rd eye from the top","Reviewed in the United States on October 10, 2021","Size: 7.87FT/2.4M","Verified Purchase","","","","[]","[]"
"R1PK04ISSLDWBM","Leann's Toffee","https://www.amazon.com/gp/profile/amzn1.account.AE4B7DB2EEAOPCTF66EFZQIRZKGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R1PK04ISSLDWBM/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08TR5Z9XY","B08TR5Z9XY","Ready to fish now","Reviewed in the United States on September 9, 2021","Size: 6.89FT/2.1M","Verified Purchase","","","","[]","[]"
"RA4X4ISWHZJJ0","Diana Bennett","https://www.amazon.com/gp/profile/amzn1.account.AFGE7DAG3JTSSN4PUKO47V7AADOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","1","","https://www.amazon.com/gp/customer-reviews/RA4X4ISWHZJJ0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08TR5Z9XY","B08TR5Z9XY","We gave this to my dad as a father's day gift. The good part is that he loved it,  but the sad news is after extending it once it did not retract again. He also tells us that the eyes are starting to fall off as well after that first use.","Reviewed in the United States on June 28, 2021","Size: 6.89FT/2.1M","Verified Purchase","2 people found this helpful","","","[]","[]"
"R5WHIZ689FS3J","Linda pavel","https://www.amazon.com/gp/profile/amzn1.account.AFPJ3TOEWX3T7KG7BMAHI2WYQEQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","1","","https://www.amazon.com/gp/customer-reviews/R5WHIZ689FS3J/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08TR5Z9XY","B08TR5Z9XY","I received 3 fishing rods that I had brought for my grandsons.  They came with no directions so we are on vacation with the rods still in the box. We do not know how to put everything together.  Not happy at all with this.","Reviewed in the United States on August 5, 2021","Size: 6.89FT/2.1M","Verified Purchase","One person found this helpful","","","[]","[]"
"R94K96VUMBQ3S","Luis soto","https://www.amazon.com/gp/profile/amzn1.account.AHBFTGEO72K3YADEVVQ4G3SEF5RA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R94K96VUMBQ3S/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08TR5Z9XY","B08TR5Z9XY","Good quality product","Reviewed in the United States on May 6, 2021","Size: 6.89FT/2.1M","Verified Purchase","","","","[]","[]"
"R1YVPWCIDYWBWO","joe smythe","https://www.amazon.com/gp/profile/amzn1.account.AH5IY4WHBHVWAUQ4AHVZ225JH6GQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","2","","https://www.amazon.com/gp/customer-reviews/R1YVPWCIDYWBWO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08TR5Z9XY","B08TR5Z9XY","The item was much shorter than described.","Reviewed in the United States on July 21, 2021","Size: 6.89FT/2.1M","Verified Purchase","","","","[]","[]"
"R221TJHNTIJ99O","HEMI","https://www.amazon.com/gp/profile/amzn1.account.AG35E2LUH2QKTLED4PZRKER4GSYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","1","","https://www.amazon.com/gp/customer-reviews/R221TJHNTIJ99O/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08TR5Z9XY","B08TR5Z9XY","I do not recommend this product a small 2 pound fish destroyed the rod. Made with weak material, don’t fall for the free things they give as long as you do a good review they don’t send anything.","Reviewed in the United States on May 26, 2021","Size: 6.89FT/2.1M","Verified Purchase","3 people found this helpful","","","[]","[]"
"R1TW2ASPWNYDF9","Sherri McNamee","https://www.amazon.com/gp/profile/amzn1.account.AFJZVYAC3RU3FFLYN3C6XOQHSW6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","1","","https://www.amazon.com/gp/customer-reviews/R1TW2ASPWNYDF9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08TR5Z9XY","B08TR5Z9XY","It  sucked.","Reviewed in the United States on July 29, 2023","Size: 6.89FT/2.1M","Verified Purchase","One person found this helpful","","","[]","[]"
"R23TAUVN0R0SAJ","J.H.","https://www.amazon.com/gp/profile/amzn1.account.AEVMGK6GJZHTCPIQWNYKX5UHVRXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","1","","https://www.amazon.com/gp/customer-reviews/R23TAUVN0R0SAJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08TR5Z9XY","B08TR5Z9XY","The rod is a piece of junk. The reel seemed ok. Never tested since rod cross threaded reel retaining ring on the first use.","Reviewed in the United States on June 26, 2021","Size: 6.89FT/2.1M","Verified Purchase","2 people found this helpful","","","[]","[]"
"R16S1WGM2A0LJF","zhongqiang li","https://www.amazon.com/gp/profile/amzn1.account.AEPCLHXJSNURJLP6MT753KPFXYLA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","1","","https://www.amazon.com/gp/customer-reviews/R16S1WGM2A0LJF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08TR5Z9XY","B08TR5Z9XY","Rubbish fishing rob, don't waste your money. I bought two, both were broken.","Reviewed in the United States on August 14, 2022","Size: 7.87FT/2.4M","Verified Purchase","One person found this helpful","","","[]","[]"
"R3EXUVPMEWWXEJ","Scott ","https://www.amazon.com/gp/profile/amzn1.account.AEVGKRRCAATIKZM4AIY5ON5JRNKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","1","","https://www.amazon.com/gp/customer-reviews/R3EXUVPMEWWXEJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08TR5Z9XY","B08TR5Z9XY","Used twice and the hole thing came apart… just get a two piece rod works better and way more reliable","Reviewed in the United States on July 19, 2021","Size: 6.89FT/2.1M","Verified Purchase","2 people found this helpful","","","[]","[]"
"R1AMWBTHUM0WBC","JJ","https://www.amazon.com/gp/profile/amzn1.account.AGVOSKYADEOACWHIHOLZBPZKPMNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","1","","https://www.amazon.com/gp/customer-reviews/R1AMWBTHUM0WBC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08TR5Z9XY","B08TR5Z9XY","Really Chinese","Reviewed in the United States on December 21, 2022","Size: 6.89FT/2.1M","Verified Purchase","One person found this helpful","","","[]","[]"
"RHXBU465TJFAO","James R. Amato","https://www.amazon.com/gp/profile/amzn1.account.AEFKMNHPT5LOFEXD2KOFGVUDE5FA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","1","","https://www.amazon.com/gp/customer-reviews/RHXBU465TJFAO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08TR5Z9XY","B08TR5Z9XY","Product was already opened and someone had tried to set up the reel…. Horribly","Reviewed in the United States on July 24, 2021","Size: 6.89FT/2.1M","Verified Purchase","2 people found this helpful","","","[]","[]"
"R20107JMDYSRM4","Iuliana Graham","https://www.amazon.com/gp/profile/amzn1.account.AEGMYOCMZJZVYVZWWRHFZWUQFOYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","1","","https://www.amazon.com/gp/customer-reviews/R20107JMDYSRM4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08TR5Z9XY","B08TR5Z9XY","Poor quality. Broke within an hour. Don’t buy.","Reviewed in the United States on October 6, 2021","Size: 6.89FT/2.1M","Verified Purchase","One person found this helpful","","","[]","[]"
"R1ETEWDWODOMYZ","Vladislav","https://www.amazon.com/gp/profile/amzn1.account.AHNXSRFZBXUCFNIAJTHPSUDRPYWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","1","","https://www.amazon.com/gp/customer-reviews/R1ETEWDWODOMYZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08TR5Z9XY","B08TR5Z9XY","Not recommend","Reviewed in the United States on April 20, 2021","Size: 6.89FT/2.1M","Verified Purchase","3 people found this helpful","","","[]","[]"
"R2S1N0LI9TLEFE","Chris Hamilton","https://www.amazon.com/gp/profile/amzn1.account.AESUS53JJQPFEUR6K7SMA3ZUWWFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","4","","https://www.amazon.com/gp/customer-reviews/R2S1N0LI9TLEFE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08TR5Z9XY","B08TR5Z9XY","My youngest son wanted to go fishing. Only Problem? I'm not a fisherman. I've been fishing with friends before but I cannot tell you what weight fishing line I was using or how to adjust the drag controls on the reel.<br><br>What I can tell you is that this is a really good deal for the money. The entire kit is very lightweight and easy to transport. It fits in a very small carrying case so you can keep this in your car and always have it at your disposal. It comes with just about everything you need to get started. And THAT is the main reason I was attracted to it. This is a kit that you can get started with without breaking the bank. Then you can learn the fishing craft and decide what you might want to upgrade to in the future.<br><br>For me, this was a great way to get started with fishing with a good basic telescoping rod and lightweight reel. I have no compulsions recommending this to someone (like me) who is just getting started and doesn't want to spend a ton of money to find out if fishing is right for you.<br><br>I am getting good use out of it and learning as I go. And my son has something to use when he comes to visit.<br><br>If you found this review helpful please give it a thumbs up. Thanks!","Reviewed in the United States on October 11, 2021","Size: 6.89FT/2.1M","","One person found this helpful","","","[]","[]"
"R15WCOB1DW2SEG","Immovable World","https://www.amazon.com/gp/profile/amzn1.account.AG3332XXSZE7SLYESR2YMMQKXXRA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","4","","https://www.amazon.com/gp/customer-reviews/R15WCOB1DW2SEG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08TR5Z9XY","B08TR5Z9XY","This review is for the LineRike fishing pole. The pole itself is collapsible which allows it to be stored in a pretty small bag along with the rest of its accessories. It comes in a neat little carrying bag to contain everything for you. This would make a wonderful fishing pole to take hiking with you because of how compact and lightweight it is.<br><br>The rod itself is decent quality. Once extended it feels sturdy to me. The reel is surprisingly pretty nice as well. It works smoothly and I'm not sure what else I could want from it. Make sure you tighten things down well and it should work good for you.<br><br>I love that this is like a little fishing kit. It includes everything you need to get started or to keep a little kit in your car for when you go camping. They give you 100m of line to start out and get the pole ready for your first trip. They also include many different lures and baits here too.<br><br>Overall this is a really nice rod and reel for either your main or your backup. I don't think you will have any issues at all catching normal fish with this thing. If you step up to a fairly heavy fish then you might have issues. But for just your average fishing this works well in my eyes.","Reviewed in the United States on June 7, 2021","Size: 6.89FT/2.1M","","","","","[]","[]"
